Full Name,Short Name,Date,Sell Price,Buy Price,Number of Purchases,Number of Sales
Bitcoin,BTC,2020-08-16 10:35:47.337197,49912.96,48797.14,991,791
Ethereum,ETH,2020-08-16 10:35:47.337197,39403.22,38128.61,557,770
Ripple,XRP,2020-08-16 10:35:47.337197,15118.45,14587.79,605,796
Litecoin,LTC,2020-08-16 10:35:47.337197,55529.58,52867.51,865,872
Cardano,ADA,2020-08-16 10:35:47.337197,8490.86,8127.53,833,285
Polkadot,DOT,2020-08-16 10:35:47.337197,10752.06,10251.76,271,254
Binance Coin,BNB,2020-08-16 10:35:47.337197,5220.68,5105.9,705,482
Dogecoin,DOGE,2020-08-16 10:35:47.337197,29881.46,28401.94,817,835
Bitcoin,BTC,2020-08-17 10:35:47.337197,16973.93,16459.81,829,255
Ethereum,ETH,2020-08-17 10:35:47.337197,71165.64,69700.38,303,294
Ripple,XRP,2020-08-17 10:35:47.337197,49012.79,48116.05,436,186
Litecoin,LTC,2020-08-17 10:35:47.337197,12175.94,11613.39,567,150
Cardano,ADA,2020-08-17 10:35:47.337197,44581.5,42794.07,233,343
Polkadot,DOT,2020-08-17 10:35:47.337197,30908.57,29553.65,971,686
Binance Coin,BNB,2020-08-17 10:35:47.337197,35754.1,34105.36,275,55
Dogecoin,DOGE,2020-08-17 10:35:47.337197,39645.87,38877.97,235,228
Bitcoin,BTC,2020-08-18 10:35:47.337197,112636.7,109254.0,158,84
Ethereum,ETH,2020-08-18 10:35:47.337197,35707.0,35087.46,280,458
Ripple,XRP,2020-08-18 10:35:47.337197,61351.64,59009.09,383,728
Litecoin,LTC,2020-08-18 10:35:47.337197,74035.05,72329.86,368,727
Cardano,ADA,2020-08-18 10:35:47.337197,30303.93,29462.34,107,423
Polkadot,DOT,2020-08-18 10:35:47.337197,35084.05,33859.19,732,194
Binance Coin,BNB,2020-08-18 10:35:47.337197,7880.68,7720.98,106,591
Dogecoin,DOGE,2020-08-18 10:35:47.337197,84395.57,82788.03,920,229
Bitcoin,BTC,2020-08-19 10:35:47.337197,17720.48,17454.12,636,529
Ethereum,ETH,2020-08-19 10:35:47.337197,83318.55,82212.24,411,653
Ripple,XRP,2020-08-19 10:35:47.337197,12224.86,11950.7,143,164
Litecoin,LTC,2020-08-19 10:35:47.337197,35022.19,33890.58,407,109
Cardano,ADA,2020-08-19 10:35:47.337197,83860.17,82084.25,889,541
Polkadot,DOT,2020-08-19 10:35:47.337197,97945.9,96040.17,481,900
Binance Coin,BNB,2020-08-19 10:35:47.337197,25314.29,25002.34,739,727
Dogecoin,DOGE,2020-08-19 10:35:47.337197,41901.25,41350.91,527,186
Bitcoin,BTC,2020-08-20 10:35:47.337197,39032.61,37884.91,429,767
Ethereum,ETH,2020-08-20 10:35:47.337197,32581.9,31416.17,906,226
Ripple,XRP,2020-08-20 10:35:47.337197,3398.52,3345.06,998,627
Litecoin,LTC,2020-08-20 10:35:47.337197,28930.86,28345.48,416,318
Cardano,ADA,2020-08-20 10:35:47.337197,10296.93,9973.41,867,201
Polkadot,DOT,2020-08-20 10:35:47.337197,77589.24,76398.31,237,315
Binance Coin,BNB,2020-08-20 10:35:47.337197,20489.1,19709.13,887,654
Dogecoin,DOGE,2020-08-20 10:35:47.337197,19021.1,18380.89,234,329
Bitcoin,BTC,2020-08-21 10:35:47.337197,61374.33,58837.68,779,650
Ethereum,ETH,2020-08-21 10:35:47.337197,65698.57,63486.88,887,180
Ripple,XRP,2020-08-21 10:35:47.337197,3861.12,3801.72,163,618
Litecoin,LTC,2020-08-21 10:35:47.337197,71983.21,70814.23,901,159
Cardano,ADA,2020-08-21 10:35:47.337197,23373.23,23123.17,615,176
Polkadot,DOT,2020-08-21 10:35:47.337197,94334.86,93322.11,421,261
Binance Coin,BNB,2020-08-21 10:35:47.337197,49472.93,48372.59,516,334
Dogecoin,DOGE,2020-08-21 10:35:47.337197,34182.43,33440.64,807,587
Bitcoin,BTC,2020-08-22 10:35:47.337197,64314.51,61282.87,821,866
Ethereum,ETH,2020-08-22 10:35:47.337197,2445.83,2339.25,163,373
Ripple,XRP,2020-08-22 10:35:47.337197,105516.95,102722.4,826,595
Litecoin,LTC,2020-08-22 10:35:47.337197,88501.9,84344.43,345,497
Cardano,ADA,2020-08-22 10:35:47.337197,11667.37,11330.04,351,239
Polkadot,DOT,2020-08-22 10:35:47.337197,8061.46,7905.31,693,777
Binance Coin,BNB,2020-08-22 10:35:47.337197,92763.16,89505.1,120,128
Dogecoin,DOGE,2020-08-22 10:35:47.337197,1986.08,1935.41,915,768
Bitcoin,BTC,2020-08-23 10:35:47.337197,5208.77,5058.35,405,746
Ethereum,ETH,2020-08-23 10:35:47.337197,22046.88,21280.91,654,271
Ripple,XRP,2020-08-23 10:35:47.337197,25037.41,23992.0,490,155
Litecoin,LTC,2020-08-23 10:35:47.337197,26098.17,25533.36,682,591
Cardano,ADA,2020-08-23 10:35:47.337197,78054.31,75029.84,360,454
Polkadot,DOT,2020-08-23 10:35:47.337197,23634.59,22560.49,585,596
Binance Coin,BNB,2020-08-23 10:35:47.337197,41590.48,39751.8,687,327
Dogecoin,DOGE,2020-08-23 10:35:47.337197,33107.83,31566.41,656,60
Bitcoin,BTC,2020-08-24 10:35:47.337197,3911.49,3750.67,653,794
Ethereum,ETH,2020-08-24 10:35:47.337197,65485.94,63656.67,834,55
Ripple,XRP,2020-08-24 10:35:47.337197,14823.96,14507.21,656,480
Litecoin,LTC,2020-08-24 10:35:47.337197,6571.8,6248.03,648,740
Cardano,ADA,2020-08-24 10:35:47.337197,14968.66,14679.24,457,69
Polkadot,DOT,2020-08-24 10:35:47.337197,85997.05,83366.85,353,200
Binance Coin,BNB,2020-08-24 10:35:47.337197,47799.04,46856.89,397,514
Dogecoin,DOGE,2020-08-24 10:35:47.337197,69677.41,66530.67,209,349
Bitcoin,BTC,2020-08-25 10:35:47.337197,57635.32,55736.32,223,97
Ethereum,ETH,2020-08-25 10:35:47.337197,25331.01,24979.73,709,772
Ripple,XRP,2020-08-25 10:35:47.337197,52838.88,50978.26,130,290
Litecoin,LTC,2020-08-25 10:35:47.337197,40082.57,39650.4,677,807
Cardano,ADA,2020-08-25 10:35:47.337197,5461.49,5348.41,164,807
Polkadot,DOT,2020-08-25 10:35:47.337197,23012.61,21931.83,848,696
Binance Coin,BNB,2020-08-25 10:35:47.337197,94087.47,91860.69,166,890
Dogecoin,DOGE,2020-08-25 10:35:47.337197,63706.92,61539.26,428,635
Bitcoin,BTC,2020-08-26 10:35:47.337197,8198.69,8014.57,724,615
Ethereum,ETH,2020-08-26 10:35:47.337197,56521.35,53980.31,733,359
Ripple,XRP,2020-08-26 10:35:47.337197,31790.9,30288.18,314,793
Litecoin,LTC,2020-08-26 10:35:47.337197,37731.97,36481.92,780,469
Cardano,ADA,2020-08-26 10:35:47.337197,27401.25,26315.97,248,630
Polkadot,DOT,2020-08-26 10:35:47.337197,86672.62,85106.94,914,455
Binance Coin,BNB,2020-08-26 10:35:47.337197,33840.38,33385.87,643,663
Dogecoin,DOGE,2020-08-26 10:35:47.337197,47641.26,46384.41,564,422
Bitcoin,BTC,2020-08-27 10:35:47.337197,26244.01,25714.74,641,136
Ethereum,ETH,2020-08-27 10:35:47.337197,3720.3,3543.83,281,568
Ripple,XRP,2020-08-27 10:35:47.337197,56764.78,56089.34,168,208
Litecoin,LTC,2020-08-27 10:35:47.337197,37309.81,36899.83,910,882
Cardano,ADA,2020-08-27 10:35:47.337197,9562.49,9202.2,576,444
Polkadot,DOT,2020-08-27 10:35:47.337197,11201.38,10961.46,663,607
Binance Coin,BNB,2020-08-27 10:35:47.337197,55452.95,54093.8,611,375
Dogecoin,DOGE,2020-08-27 10:35:47.337197,53494.04,51050.11,335,827
Bitcoin,BTC,2020-08-28 10:35:47.337197,8290.82,8046.42,911,113
Ethereum,ETH,2020-08-28 10:35:47.337197,12014.59,11432.73,579,50
Ripple,XRP,2020-08-28 10:35:47.337197,78084.56,76849.26,743,196
Litecoin,LTC,2020-08-28 10:35:47.337197,12088.78,11519.45,998,741
Cardano,ADA,2020-08-28 10:35:47.337197,69251.4,65800.36,978,855
Polkadot,DOT,2020-08-28 10:35:47.337197,5517.45,5380.15,821,778
Binance Coin,BNB,2020-08-28 10:35:47.337197,71771.5,69465.98,836,332
Dogecoin,DOGE,2020-08-28 10:35:47.337197,43787.36,43229.13,786,867
Bitcoin,BTC,2020-08-29 10:35:47.337197,25221.25,24578.9,155,620
Ethereum,ETH,2020-08-29 10:35:47.337197,41359.76,40211.68,929,872
Ripple,XRP,2020-08-29 10:35:47.337197,48247.86,46302.48,528,250
Litecoin,LTC,2020-08-29 10:35:47.337197,4270.54,4128.39,796,189
Cardano,ADA,2020-08-29 10:35:47.337197,64065.83,63248.53,557,485
Polkadot,DOT,2020-08-29 10:35:47.337197,2329.27,2241.68,839,124
Binance Coin,BNB,2020-08-29 10:35:47.337197,8012.01,7864.47,318,872
Dogecoin,DOGE,2020-08-29 10:35:47.337197,66446.52,65100.75,449,219
Bitcoin,BTC,2020-08-30 10:35:47.337197,73864.75,70197.1,315,578
Ethereum,ETH,2020-08-30 10:35:47.337197,49701.09,48254.52,862,51
Ripple,XRP,2020-08-30 10:35:47.337197,15792.96,15398.11,757,166
Litecoin,LTC,2020-08-30 10:35:47.337197,70730.54,69732.03,982,304
Cardano,ADA,2020-08-30 10:35:47.337197,26477.59,25221.31,127,350
Polkadot,DOT,2020-08-30 10:35:47.337197,74166.68,71455.9,219,223
Binance Coin,BNB,2020-08-30 10:35:47.337197,21592.03,20972.09,632,873
Dogecoin,DOGE,2020-08-30 10:35:47.337197,67065.23,64661.8,104,899
Bitcoin,BTC,2020-08-31 10:35:47.337197,96097.23,91330.14,521,900
Ethereum,ETH,2020-08-31 10:35:47.337197,24124.56,23267.73,517,325
Ripple,XRP,2020-08-31 10:35:47.337197,42002.42,40535.45,479,424
Litecoin,LTC,2020-08-31 10:35:47.337197,44916.63,42901.12,230,591
Cardano,ADA,2020-08-31 10:35:47.337197,46221.14,44373.07,291,428
Polkadot,DOT,2020-08-31 10:35:47.337197,47927.82,46698.74,678,826
Binance Coin,BNB,2020-08-31 10:35:47.337197,35415.32,33661.74,314,805
Dogecoin,DOGE,2020-08-31 10:35:47.337197,28811.8,27982.59,702,318
Bitcoin,BTC,2020-09-01 10:35:47.337197,52870.74,50810.07,352,820
Ethereum,ETH,2020-09-01 10:35:47.337197,33191.59,32214.92,484,94
Ripple,XRP,2020-09-01 10:35:47.337197,57759.56,55478.77,472,673
Litecoin,LTC,2020-09-01 10:35:47.337197,59055.55,58068.0,607,359
Cardano,ADA,2020-09-01 10:35:47.337197,64435.28,62643.31,115,535
Polkadot,DOT,2020-09-01 10:35:47.337197,56543.03,55192.37,740,426
Binance Coin,BNB,2020-09-01 10:35:47.337197,11761.91,11560.1,574,390
Dogecoin,DOGE,2020-09-01 10:35:47.337197,62735.54,61292.55,831,177
Bitcoin,BTC,2020-09-02 10:35:47.337197,36534.51,34958.33,335,282
Ethereum,ETH,2020-09-02 10:35:47.337197,8546.64,8159.22,831,324
Ripple,XRP,2020-09-02 10:35:47.337197,2878.8,2737.72,704,805
Litecoin,LTC,2020-09-02 10:35:47.337197,49292.57,47175.9,501,826
Cardano,ADA,2020-09-02 10:35:47.337197,47833.73,45733.4,836,205
Polkadot,DOT,2020-09-02 10:35:47.337197,6413.54,6172.15,938,480
Binance Coin,BNB,2020-09-02 10:35:47.337197,46761.74,45019.48,222,81
Dogecoin,DOGE,2020-09-02 10:35:47.337197,15344.72,15059.01,187,500
Bitcoin,BTC,2020-09-03 10:35:47.337197,1337.13,1303.15,691,859
Ethereum,ETH,2020-09-03 10:35:47.337197,43291.45,42275.09,555,501
Ripple,XRP,2020-09-03 10:35:47.337197,47028.86,46552.1,416,304
Litecoin,LTC,2020-09-03 10:35:47.337197,1546.99,1522.37,765,588
Cardano,ADA,2020-09-03 10:35:47.337197,17553.38,16962.05,186,617
Polkadot,DOT,2020-09-03 10:35:47.337197,47149.52,45079.62,915,150
Binance Coin,BNB,2020-09-03 10:35:47.337197,12401.71,12039.75,993,846
Dogecoin,DOGE,2020-09-03 10:35:47.337197,3591.71,3537.5,185,149
Bitcoin,BTC,2020-09-04 10:35:47.337197,8883.42,8757.39,887,465
Ethereum,ETH,2020-09-04 10:35:47.337197,54225.92,53481.45,335,743
Ripple,XRP,2020-09-04 10:35:47.337197,47369.82,46194.8,598,350
Litecoin,LTC,2020-09-04 10:35:47.337197,59117.58,57634.06,304,532
Cardano,ADA,2020-09-04 10:35:47.337197,8175.6,7887.81,1000,485
Polkadot,DOT,2020-09-04 10:35:47.337197,35647.36,34544.0,655,665
Binance Coin,BNB,2020-09-04 10:35:47.337197,66650.97,64961.4,727,595
Dogecoin,DOGE,2020-09-04 10:35:47.337197,78938.91,75743.94,706,891
Bitcoin,BTC,2020-09-05 10:35:47.337197,95506.53,91941.66,877,484
Ethereum,ETH,2020-09-05 10:35:47.337197,90632.46,89048.58,133,73
Ripple,XRP,2020-09-05 10:35:47.337197,81335.5,77539.39,559,610
Litecoin,LTC,2020-09-05 10:35:47.337197,19643.4,18945.74,279,539
Cardano,ADA,2020-09-05 10:35:47.337197,73343.86,70217.37,346,660
Polkadot,DOT,2020-09-05 10:35:47.337197,59690.8,58027.8,457,246
Binance Coin,BNB,2020-09-05 10:35:47.337197,17426.8,16792.88,212,619
Dogecoin,DOGE,2020-09-05 10:35:47.337197,4730.78,4601.89,335,219
Bitcoin,BTC,2020-09-06 10:35:47.337197,84373.47,83362.14,335,171
Ethereum,ETH,2020-09-06 10:35:47.337197,18888.86,18132.78,146,575
Ripple,XRP,2020-09-06 10:35:47.337197,56169.75,54031.33,801,491
Litecoin,LTC,2020-09-06 10:35:47.337197,64133.58,63408.3,348,115
Cardano,ADA,2020-09-06 10:35:47.337197,79935.93,78500.43,804,697
Polkadot,DOT,2020-09-06 10:35:47.337197,44688.82,44197.22,531,874
Binance Coin,BNB,2020-09-06 10:35:47.337197,27222.84,25892.57,462,408
Dogecoin,DOGE,2020-09-06 10:35:47.337197,8300.27,7942.43,387,401
Bitcoin,BTC,2020-09-07 10:35:47.337197,107899.16,104119.83,534,498
Ethereum,ETH,2020-09-07 10:35:47.337197,46436.04,45773.08,635,390
Ripple,XRP,2020-09-07 10:35:47.337197,27396.85,26635.57,784,735
Litecoin,LTC,2020-09-07 10:35:47.337197,45901.26,44616.82,874,786
Cardano,ADA,2020-09-07 10:35:47.337197,47366.71,45537.3,610,186
Polkadot,DOT,2020-09-07 10:35:47.337197,23471.14,22386.72,169,885
Binance Coin,BNB,2020-09-07 10:35:47.337197,27746.39,26734.58,449,825
Dogecoin,DOGE,2020-09-07 10:35:47.337197,32049.14,31607.47,677,811
Bitcoin,BTC,2020-09-08 10:35:47.337197,73292.15,71121.1,752,471
Ethereum,ETH,2020-09-08 10:35:47.337197,32578.29,31823.78,491,102
Ripple,XRP,2020-09-08 10:35:47.337197,68258.64,64970.45,660,693
Litecoin,LTC,2020-09-08 10:35:47.337197,24346.9,24085.86,325,337
Cardano,ADA,2020-09-08 10:35:47.337197,51540.6,49769.25,731,138
Polkadot,DOT,2020-09-08 10:35:47.337197,24711.15,24371.66,408,70
Binance Coin,BNB,2020-09-08 10:35:47.337197,43750.55,41835.6,462,217
Dogecoin,DOGE,2020-09-08 10:35:47.337197,78177.86,76345.77,553,182
Bitcoin,BTC,2020-09-09 10:35:47.337197,45893.12,45399.5,245,585
Ethereum,ETH,2020-09-09 10:35:47.337197,19803.1,19173.93,900,290
Ripple,XRP,2020-09-09 10:35:47.337197,89324.01,88081.57,223,663
Litecoin,LTC,2020-09-09 10:35:47.337197,103934.75,102505.32,890,364
Cardano,ADA,2020-09-09 10:35:47.337197,9524.32,9341.91,853,369
Polkadot,DOT,2020-09-09 10:35:47.337197,35817.26,35112.77,250,889
Binance Coin,BNB,2020-09-09 10:35:47.337197,22014.42,21412.13,341,619
Dogecoin,DOGE,2020-09-09 10:35:47.337197,65286.64,63369.54,396,167
Bitcoin,BTC,2020-09-10 10:35:47.337197,99717.45,97610.16,108,139
Ethereum,ETH,2020-09-10 10:35:47.337197,7579.9,7458.36,503,151
Ripple,XRP,2020-09-10 10:35:47.337197,48634.64,47822.18,873,306
Litecoin,LTC,2020-09-10 10:35:47.337197,13258.13,12642.2,581,732
Cardano,ADA,2020-09-10 10:35:47.337197,44541.86,43067.27,166,310
Polkadot,DOT,2020-09-10 10:35:47.337197,77270.9,73832.12,909,697
Binance Coin,BNB,2020-09-10 10:35:47.337197,19459.72,18699.81,791,247
Dogecoin,DOGE,2020-09-10 10:35:47.337197,49551.79,48516.27,104,725
Bitcoin,BTC,2020-09-11 10:35:47.337197,37347.97,36723.01,552,70
Ethereum,ETH,2020-09-11 10:35:47.337197,55042.69,53970.28,484,55
Ripple,XRP,2020-09-11 10:35:47.337197,35923.57,34941.58,980,566
Litecoin,LTC,2020-09-11 10:35:47.337197,15011.7,14660.58,376,137
Cardano,ADA,2020-09-11 10:35:47.337197,53100.67,51171.47,440,721
Polkadot,DOT,2020-09-11 10:35:47.337197,2883.62,2749.45,534,366
Binance Coin,BNB,2020-09-11 10:35:47.337197,44384.58,43548.32,608,179
Dogecoin,DOGE,2020-09-11 10:35:47.337197,61374.79,58657.43,650,566
Bitcoin,BTC,2020-09-12 10:35:47.337197,89250.04,85994.89,391,144
Ethereum,ETH,2020-09-12 10:35:47.337197,44205.61,43726.43,967,853
Ripple,XRP,2020-09-12 10:35:47.337197,9167.27,9017.36,739,197
Litecoin,LTC,2020-09-12 10:35:47.337197,30510.44,30038.28,865,789
Cardano,ADA,2020-09-12 10:35:47.337197,47983.82,46934.1,996,493
Polkadot,DOT,2020-09-12 10:35:47.337197,8673.31,8501.65,617,709
Binance Coin,BNB,2020-09-12 10:35:47.337197,1168.04,1143.23,741,660
Dogecoin,DOGE,2020-09-12 10:35:47.337197,38702.75,37288.64,576,212
Bitcoin,BTC,2020-09-13 10:35:47.337197,42224.22,40860.62,523,808
Ethereum,ETH,2020-09-13 10:35:47.337197,57966.79,55309.15,726,451
Ripple,XRP,2020-09-13 10:35:47.337197,58338.15,57456.77,443,291
Litecoin,LTC,2020-09-13 10:35:47.337197,59787.38,58333.12,107,66
Cardano,ADA,2020-09-13 10:35:47.337197,17468.06,16822.65,142,277
Polkadot,DOT,2020-09-13 10:35:47.337197,49570.02,48082.13,559,92
Binance Coin,BNB,2020-09-13 10:35:47.337197,55128.76,53002.48,890,791
Dogecoin,DOGE,2020-09-13 10:35:47.337197,15923.94,15339.03,128,788
Bitcoin,BTC,2020-09-14 10:35:47.337197,19146.42,18822.64,364,85
Ethereum,ETH,2020-09-14 10:35:47.337197,27204.52,26270.18,428,147
Ripple,XRP,2020-09-14 10:35:47.337197,24698.53,24235.23,570,118
Litecoin,LTC,2020-09-14 10:35:47.337197,29297.25,28147.8,603,557
Cardano,ADA,2020-09-14 10:35:47.337197,97984.47,95420.97,408,120
Polkadot,DOT,2020-09-14 10:35:47.337197,43189.48,42367.01,224,271
Binance Coin,BNB,2020-09-14 10:35:47.337197,101696.62,96800.35,895,646
Dogecoin,DOGE,2020-09-14 10:35:47.337197,41247.39,39931.99,816,85
Bitcoin,BTC,2020-09-15 10:35:47.337197,46601.69,44693.94,901,329
Ethereum,ETH,2020-09-15 10:35:47.337197,31403.64,29960.25,177,702
Ripple,XRP,2020-09-15 10:35:47.337197,102095.35,97214.84,548,431
Litecoin,LTC,2020-09-15 10:35:47.337197,87397.04,85148.07,808,499
Cardano,ADA,2020-09-15 10:35:47.337197,18719.92,18221.89,977,164
Polkadot,DOT,2020-09-15 10:35:47.337197,26067.86,25028.49,314,402
Binance Coin,BNB,2020-09-15 10:35:47.337197,46496.08,45214.33,332,107
Dogecoin,DOGE,2020-09-15 10:35:47.337197,66377.97,65429.12,887,651
Bitcoin,BTC,2020-09-16 10:35:47.337197,32439.76,31929.44,916,673
Ethereum,ETH,2020-09-16 10:35:47.337197,6652.79,6478.54,236,539
Ripple,XRP,2020-09-16 10:35:47.337197,33690.13,32931.48,872,53
Litecoin,LTC,2020-09-16 10:35:47.337197,17185.56,16490.78,570,789
Cardano,ADA,2020-09-16 10:35:47.337197,8552.17,8242.35,941,685
Polkadot,DOT,2020-09-16 10:35:47.337197,23080.37,22760.75,470,794
Binance Coin,BNB,2020-09-16 10:35:47.337197,97851.6,94610.56,675,541
Dogecoin,DOGE,2020-09-16 10:35:47.337197,11949.09,11688.82,895,400
Bitcoin,BTC,2020-09-17 10:35:47.337197,34610.15,33741.21,205,457
Ethereum,ETH,2020-09-17 10:35:47.337197,60188.53,58425.38,698,224
Ripple,XRP,2020-09-17 10:35:47.337197,41425.6,40825.94,341,342
Litecoin,LTC,2020-09-17 10:35:47.337197,68606.48,66671.22,668,177
Cardano,ADA,2020-09-17 10:35:47.337197,3824.08,3767.75,905,322
Polkadot,DOT,2020-09-17 10:35:47.337197,98660.63,95727.56,530,118
Binance Coin,BNB,2020-09-17 10:35:47.337197,42703.07,40585.84,556,195
Dogecoin,DOGE,2020-09-17 10:35:47.337197,54572.82,52514.83,128,579
Bitcoin,BTC,2020-09-18 10:35:47.337197,42172.58,40065.33,665,114
Ethereum,ETH,2020-09-18 10:35:47.337197,12282.36,11781.48,284,99
Ripple,XRP,2020-09-18 10:35:47.337197,67023.51,64651.89,627,773
Litecoin,LTC,2020-09-18 10:35:47.337197,27494.54,26570.18,309,285
Cardano,ADA,2020-09-18 10:35:47.337197,38736.9,37420.17,442,742
Polkadot,DOT,2020-09-18 10:35:47.337197,49207.54,48520.67,204,585
Binance Coin,BNB,2020-09-18 10:35:47.337197,63090.49,62101.07,978,235
Dogecoin,DOGE,2020-09-18 10:35:47.337197,55683.32,54350.0,374,622
Bitcoin,BTC,2020-09-19 10:35:47.337197,18524.86,18100.55,211,189
Ethereum,ETH,2020-09-19 10:35:47.337197,51907.97,50431.45,373,392
Ripple,XRP,2020-09-19 10:35:47.337197,41340.41,40846.84,917,294
Litecoin,LTC,2020-09-19 10:35:47.337197,1016.91,988.98,323,146
Cardano,ADA,2020-09-19 10:35:47.337197,62974.6,59944.69,813,475
Polkadot,DOT,2020-09-19 10:35:47.337197,71337.59,70545.51,279,111
Binance Coin,BNB,2020-09-19 10:35:47.337197,55136.94,52486.35,715,293
Dogecoin,DOGE,2020-09-19 10:35:47.337197,38491.75,37109.39,187,502
Bitcoin,BTC,2020-09-20 10:35:47.337197,107924.9,104512.39,993,813
Ethereum,ETH,2020-09-20 10:35:47.337197,23260.12,22442.05,372,558
Ripple,XRP,2020-09-20 10:35:47.337197,3365.07,3328.63,187,456
Litecoin,LTC,2020-09-20 10:35:47.337197,11448.52,11269.12,641,829
Cardano,ADA,2020-09-20 10:35:47.337197,33108.57,32670.15,230,82
Polkadot,DOT,2020-09-20 10:35:47.337197,22766.79,21701.67,584,202
Binance Coin,BNB,2020-09-20 10:35:47.337197,27499.68,26522.52,979,488
Dogecoin,DOGE,2020-09-20 10:35:47.337197,69442.26,66345.07,724,64
Bitcoin,BTC,2020-09-21 10:35:47.337197,34955.67,33313.84,725,844
Ethereum,ETH,2020-09-21 10:35:47.337197,34989.75,33756.9,676,791
Ripple,XRP,2020-09-21 10:35:47.337197,34899.51,33622.83,383,514
Litecoin,LTC,2020-09-21 10:35:47.337197,61750.11,59374.81,393,494
Cardano,ADA,2020-09-21 10:35:47.337197,23044.96,22230.58,715,798
Polkadot,DOT,2020-09-21 10:35:47.337197,29412.79,28607.78,872,68
Binance Coin,BNB,2020-09-21 10:35:47.337197,22557.63,21931.33,942,570
Dogecoin,DOGE,2020-09-21 10:35:47.337197,22357.5,21690.52,596,272
Bitcoin,BTC,2020-09-22 10:35:47.337197,40435.97,38921.68,250,586
Ethereum,ETH,2020-09-22 10:35:47.337197,11708.17,11226.8,919,251
Ripple,XRP,2020-09-22 10:35:47.337197,44904.12,44388.82,329,881
Litecoin,LTC,2020-09-22 10:35:47.337197,23229.54,22639.21,210,576
Cardano,ADA,2020-09-22 10:35:47.337197,73401.99,72217.81,890,413
Polkadot,DOT,2020-09-22 10:35:47.337197,48101.03,47359.89,557,150
Binance Coin,BNB,2020-09-22 10:35:47.337197,51682.93,49639.87,177,623
Dogecoin,DOGE,2020-09-22 10:35:47.337197,32054.77,31022.53,569,60
Bitcoin,BTC,2020-09-23 10:35:47.337197,47980.31,46348.03,365,735
Ethereum,ETH,2020-09-23 10:35:47.337197,28346.6,27991.08,894,357
Ripple,XRP,2020-09-23 10:35:47.337197,6655.28,6438.07,970,753
Litecoin,LTC,2020-09-23 10:35:47.337197,53491.51,52806.53,350,351
Cardano,ADA,2020-09-23 10:35:47.337197,13609.96,13262.14,138,89
Polkadot,DOT,2020-09-23 10:35:47.337197,47154.03,45958.68,566,241
Binance Coin,BNB,2020-09-23 10:35:47.337197,3674.35,3503.96,870,859
Dogecoin,DOGE,2020-09-23 10:35:47.337197,48054.6,46353.71,133,713
Bitcoin,BTC,2020-09-24 10:35:47.337197,47811.82,45429.02,870,682
Ethereum,ETH,2020-09-24 10:35:47.337197,37871.07,36253.33,396,171
Ripple,XRP,2020-09-24 10:35:47.337197,19970.71,19410.16,747,588
Litecoin,LTC,2020-09-24 10:35:47.337197,70003.34,66991.04,954,247
Cardano,ADA,2020-09-24 10:35:47.337197,6987.24,6808.04,954,51
Polkadot,DOT,2020-09-24 10:35:47.337197,40760.35,39959.71,521,519
Binance Coin,BNB,2020-09-24 10:35:47.337197,84400.36,83188.85,191,560
Dogecoin,DOGE,2020-09-24 10:35:47.337197,19379.44,18868.65,581,555
Bitcoin,BTC,2020-09-25 10:35:47.337197,58976.52,57947.67,441,636
Ethereum,ETH,2020-09-25 10:35:47.337197,68521.63,65939.87,196,342
Ripple,XRP,2020-09-25 10:35:47.337197,23868.03,23003.36,262,618
Litecoin,LTC,2020-09-25 10:35:47.337197,41404.51,40906.51,932,611
Cardano,ADA,2020-09-25 10:35:47.337197,10913.84,10524.8,453,642
Polkadot,DOT,2020-09-25 10:35:47.337197,9643.87,9185.26,531,135
Binance Coin,BNB,2020-09-25 10:35:47.337197,65281.44,62501.15,964,861
Dogecoin,DOGE,2020-09-25 10:35:47.337197,25403.38,24231.68,540,644
Bitcoin,BTC,2020-09-26 10:35:47.337197,43599.21,42525.58,869,358
Ethereum,ETH,2020-09-26 10:35:47.337197,2772.82,2691.01,967,777
Ripple,XRP,2020-09-26 10:35:47.337197,47595.51,46752.62,705,705
Litecoin,LTC,2020-09-26 10:35:47.337197,11484.83,10983.13,148,223
Cardano,ADA,2020-09-26 10:35:47.337197,37169.57,35784.64,918,779
Polkadot,DOT,2020-09-26 10:35:47.337197,19926.43,18931.04,624,785
Binance Coin,BNB,2020-09-26 10:35:47.337197,7554.16,7342.7,524,344
Dogecoin,DOGE,2020-09-26 10:35:47.337197,18402.27,17774.7,991,145
Bitcoin,BTC,2020-09-27 10:35:47.337197,10880.37,10456.04,793,788
Ethereum,ETH,2020-09-27 10:35:47.337197,65555.0,62873.6,912,147
Ripple,XRP,2020-09-27 10:35:47.337197,43283.26,41858.24,377,276
